x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz
0.010000        0.99992        0.99993        1.00001        1.00001        1.00000       -0.00981       -0.01000       -0.01000       -0.01000
0.010163        0.99992        0.99993        1.00001        1.00001        1.00000       -0.00997       -0.01016       -0.01016       -0.01016
0.010328        0.99991        0.99992        1.00001        1.00001        1.00000       -0.01013       -0.01033       -0.01033       -0.01033
0.010496        0.99991        0.99992        1.00001        1.00002        1.00000       -0.01030       -0.01050       -0.01050       -0.01050
0.010667        0.99990        0.99991        1.00001        1.00002        1.00000       -0.01047       -0.01067       -0.01067       -0.01067
0.010840        0.99989        0.99991        1.00001        1.00002        1.00000       -0.01064       -0.01084       -0.01084       -0.01084
0.011016        0.99989        0.99990        1.00001        1.00003        1.00000       -0.01081       -0.01102       -0.01102       -0.01102
0.011196        0.99988        0.99989        1.00001        1.00003        1.00000       -0.01098       -0.01120       -0.01120       -0.01120
0.011378        0.99987        0.99989        1.00002        1.00003        1.00000       -0.01116       -0.01138       -0.01138       -0.01138
0.011563        0.99987        0.99988        1.00002        1.00003        1.00000       -0.01135       -0.01156       -0.01156       -0.01156
0.011751        0.99986        0.99988        1.00002        1.00004        1.00000       -0.01153       -0.01175       -0.01175       -0.01175
0.011942        0.99985        0.99987        1.00002        1.00004        1.00000       -0.01172       -0.01194       -0.01194       -0.01194
0.012136        0.99985        0.99986        1.00002        1.00004        1.00000       -0.01191       -0.01214       -0.01214       -0.01214
0.012334        0.99984        0.99986        1.00002        1.00005        1.00000       -0.01210       -0.01233       -0.01233       -0.01233
0.012534        0.99983        0.99985        1.00002        1.00005        1.00000       -0.01230       -0.01253       -0.01253       -0.01253
0.012738        0.99982        0.99984        1.00002        1.00005        1.00000       -0.01250       -0.01274       -0.01274       -0.01274
0.012945        0.99982        0.99984        1.00002        1.00006        1.00000       -0.01270       -0.01294       -0.01294       -0.01294
0.013156        0.99981        0.99983        1.00002        1.00006        1.00000       -0.01291       -0.01316       -0.01316       -0.01316
0.013370        0.99980        0.99982        1.00002        1.00006        1.00000       -0.01312       -0.01337       -0.01337       -0.01337
0.013587        0.99979        0.99981        1.00002        1.00007        1.00000       -0.01333       -0.01359       -0.01359       -0.01359
0.013808        0.99978        0.99981        1.00002        1.00007        1.00000       -0.01355       -0.01381       -0.01381       -0.01381
0.014033        0.99978        0.99980        1.00002        1.00007        1.00000       -0.01377       -0.01403       -0.01403       -0.01403
0.014261        0.99977        0.99979        1.00002        1.00008        1.00000       -0.01399       -0.01426       -0.01426       -0.01426
0.014493        0.99976        0.99978        1.00003        1.00008        1.00000       -0.01422       -0.01449       -0.01449       -0.01449
0.014729        0.99975        0.99978        1.00003        1.00008        1.00000       -0.01445       -0.01473       -0.01473       -0.01473
0.014968        0.99974        0.99977        1.00003        1.00009        1.00000       -0.01469       -0.01497       -0.01497       -0.01497
0.015212        0.99973        0.99976        1.00003        1.00009        1.00000       -0.01493       -0.01521       -0.01521       -0.01521
0.015459        0.99972        0.99975        1.00003        1.00010        1.00000       -0.01517       -0.01546       -0.01546       -0.01546
0.015711        0.99971        0.99974        1.00003        1.00010        1.00000       -0.01542       -0.01571       -0.01571       -0.01571
0.015966        0.99970        0.99973        1.00003        1.00010        1.00000       -0.01567       -0.01597       -0.01597       -0.01597
0.016226        0.99969        0.99973        1.00003        1.00011        1.00000       -0.01592       -0.01623       -0.01623       -0.01623
0.016490        0.99968        0.99972        1.00003        1.00011        1.00000       -0.01618       -0.01649       -0.01649       -0.01649
0.016758        0.99967        0.99971        1.00003        1.00012        1.00000       -0.01644       -0.01676       -0.01676       -0.01676
0.017031        0.99966        0.99970        1.00003        1.00012        1.00000       -0.01671       -0.01703       -0.01703       -0.01703
0.017308        0.99965        0.99969        1.00003        1.00012        1.00000       -0.01698       -0.01731       -0.01731       -0.01731
0.017589        0.99964        0.99968        1.00004        1.00013        1.00000       -0.01726       -0.01759       -0.01759       -0.01759
0.017875        0.99963        0.99967        1.00004        1.00013        1.00000       -0.01754       -0.01787       -0.01787       -0.01787
0.018166        0.99962        0.99966        1.00004        1.00014        1.00000       -0.01783       -0.01816       -0.01816       -0.01816
0.018461        0.99961        0.99965        1.00004        1.00014        1.00000       -0.01812       -0.01846       -0.01846       -0.01846
0.018762        0.99960        0.99964        1.00004        1.00015        1.00000       -0.01841       -0.01876       -0.01876       -0.01876
0.019067        0.99959        0.99963        1.00004        1.00015        1.00000       -0.01871       -0.01907       -0.01907       -0.01907
0.019377        0.99958        0.99962        1.00004        1.00016        1.00000       -0.01901       -0.01938       -0.01938       -0.01938
0.019692        0.99957        0.99961        1.00004        1.00016        1.00000       -0.01932       -0.01969       -0.01969       -0.01969
0.020012        0.99955        0.99960        1.00004        1.00017        1.00000       -0.01964       -0.02001       -0.02001       -0.02001
0.020338        0.99954        0.99958        1.00005        1.00018        1.00000       -0.01996       -0.02034       -0.02034       -0.02034
0.020669        0.99952        0.99956        1.00005        1.00018        1.00000       -0.02028       -0.02067       -0.02067       -0.02067
0.021005        0.99950        0.99954        1.00005        1.00019        1.00000       -0.02061       -0.02100       -0.02100       -0.02100
0.021347        0.99947        0.99953        1.00005        1.00020        1.00000       -0.02095       -0.02134       -0.02134       -0.02134
0.021694        0.99945        0.99951        1.00005        1.00021        1.00000       -0.02129       -0.02169       -0.02169       -0.02169
0.022047        0.99943        0.99949        1.00005        1.00022        0.99999       -0.02164       -0.02204       -0.02204       -0.02204
0.022405        0.99941        0.99947        1.00006        1.00023        0.99999       -0.02199       -0.02240       -0.02240       -0.02240
0.022770        0.99939        0.99945        1.00006        1.00024        0.99999       -0.02235       -0.02277       -0.02277       -0.02277
0.023140        0.99936        0.99942        1.00006        1.00025        0.99999       -0.02271       -0.02314       -0.02314       -0.02314
0.023516        0.99934        0.99940        1.00006        1.00026        0.99999       -0.02308       -0.02351       -0.02351       -0.02351
0.023899        0.99932        0.99938        1.00006        1.00027        0.99999       -0.02345       -0.02390       -0.02390       -0.02390
0.024288        0.99929        0.99936        1.00007        1.00028        0.99999       -0.02384       -0.02428       -0.02428       -0.02428
0.024683        0.99927        0.99934        1.00007        1.00029        0.99999       -0.02422       -0.02468       -0.02468       -0.02468
0.025084        0.99925        0.99932        1.00007        1.00030        0.99999       -0.02462       -0.02508       -0.02508       -0.02508
0.025492        0.99922        0.99929        1.00007        1.00031        0.99999       -0.02502       -0.02549       -0.02549       -0.02549
0.025907        0.99919        0.99927        1.00008        1.00032        0.99999       -0.02543       -0.02590       -0.02590       -0.02590
0.026328        0.99917        0.99925        1.00008        1.00033        0.99999       -0.02584       -0.02632       -0.02632       -0.02632
0.026756        0.99914        0.99922        1.00008        1.00034        0.99999       -0.02626       -0.02675       -0.02675       -0.02675
0.027192        0.99912        0.99920        1.00008        1.00035        0.99999       -0.02669       -0.02719       -0.02719       -0.02719
0.027634        0.99909        0.99917        1.00008        1.00037        0.99999       -0.02712       -0.02763       -0.02763       -0.02763
0.028083        0.99906        0.99915        1.00009        1.00038        0.99999       -0.02756       -0.02808       -0.02808       -0.02808
