x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz
0.010000        0.99981        0.99983        1.00001        1.00008        0.99999       -0.00987       -0.01000       -0.01000       -0.01000
0.010163        0.99981        0.99982        1.00002        1.00008        0.99999       -0.01003       -0.01016       -0.01016       -0.01016
0.010328        0.99980        0.99981        1.00002        1.00009        0.99999       -0.01020       -0.01033       -0.01033       -0.01033
0.010496        0.99979        0.99980        1.00002        1.00009        0.99999       -0.01036       -0.01050       -0.01050       -0.01050
0.010667        0.99978        0.99979        1.00002        1.00010        0.99999       -0.01053       -0.01067       -0.01067       -0.01067
0.010840        0.99976        0.99978        1.00002        1.00011        0.99999       -0.01070       -0.01084       -0.01084       -0.01084
0.011016        0.99975        0.99977        1.00002        1.00011        0.99999       -0.01088       -0.01102       -0.01102       -0.01102
0.011196        0.99974        0.99976        1.00002        1.00012        0.99999       -0.01106       -0.01120       -0.01120       -0.01120
0.011378        0.99973        0.99975        1.00002        1.00012        0.99999       -0.01124       -0.01138       -0.01138       -0.01138
0.011563        0.99972        0.99974        1.00002        1.00013        0.99999       -0.01142       -0.01156       -0.01156       -0.01156
0.011751        0.99970        0.99973        1.00002        1.00014        0.99999       -0.01160       -0.01175       -0.01175       -0.01175
0.011942        0.99969        0.99972        1.00002        1.00014        0.99999       -0.01179       -0.01194       -0.01194       -0.01194
0.012136        0.99968        0.99970        1.00002        1.00015        0.99999       -0.01198       -0.01214       -0.01214       -0.01214
0.012334        0.99967        0.99969        1.00003        1.00015        0.99999       -0.01218       -0.01233       -0.01233       -0.01233
0.012534        0.99965        0.99968        1.00003        1.00016        0.99999       -0.01238       -0.01253       -0.01253       -0.01253
0.012738        0.99964        0.99967        1.00003        1.00017        0.99999       -0.01258       -0.01274       -0.01274       -0.01274
0.012945        0.99963        0.99965        1.00003        1.00017        0.99999       -0.01278       -0.01294       -0.01294       -0.01294
0.013156        0.99961        0.99964        1.00003        1.00018        0.99999       -0.01299       -0.01315       -0.01315       -0.01315
0.013370        0.99960        0.99963        1.00003        1.00019        0.99998       -0.01320       -0.01337       -0.01337       -0.01337
0.013587        0.99958        0.99962        1.00003        1.00019        0.99998       -0.01342       -0.01359       -0.01359       -0.01359
0.013808        0.99957        0.99960        1.00003        1.00020        0.99998       -0.01364       -0.01381       -0.01381       -0.01381
0.014033        0.99956        0.99959        1.00003        1.00021        0.99998       -0.01386       -0.01403       -0.01403       -0.01403
0.014261        0.99954        0.99957        1.00003        1.00022        0.99998       -0.01408       -0.01426       -0.01426       -0.01426
0.014493        0.99952        0.99956        1.00003        1.00022        0.99998       -0.01431       -0.01449       -0.01449       -0.01449
0.014729        0.99951        0.99955        1.00004        1.00023        0.99998       -0.01455       -0.01473       -0.01473       -0.01473
0.014968        0.99949        0.99953        1.00004        1.00024        0.99998       -0.01478       -0.01497       -0.01497       -0.01497
0.015212        0.99948        0.99952        1.00004        1.00025        0.99998       -0.01502       -0.01521       -0.01521       -0.01521
0.015459        0.99946        0.99950        1.00004        1.00026        0.99998       -0.01527       -0.01546       -0.01546       -0.01546
