x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz
0.010000        0.99982        0.99983        1.00001        1.00011        1.00000       -0.00938       -0.01000       -0.01000       -0.01000
0.010163        0.99981        0.99983        1.00002        1.00011        1.00000       -0.00953       -0.01016       -0.01016       -0.01016
0.010328        0.99980        0.99982        1.00002        1.00012        1.00000       -0.00969       -0.01033       -0.01033       -0.01033
0.010496        0.99980        0.99981        1.00002        1.00012        1.00000       -0.00985       -0.01050       -0.01050       -0.01050
0.010667        0.99979        0.99980        1.00002        1.00013        1.00000       -0.01001       -0.01067       -0.01067       -0.01067
0.010840        0.99978        0.99979        1.00002        1.00013        1.00000       -0.01017       -0.01084       -0.01084       -0.01084
0.011016        0.99977        0.99979        1.00002        1.00014        1.00000       -0.01033       -0.01102       -0.01102       -0.01102
0.011196        0.99976        0.99978        1.00002        1.00014        1.00000       -0.01050       -0.01120       -0.01120       -0.01120
0.011378        0.99975        0.99977        1.00002        1.00015        1.00000       -0.01067       -0.01138       -0.01138       -0.01138
0.011563        0.99974        0.99976        1.00002        1.00016        1.00000       -0.01085       -0.01156       -0.01156       -0.01156
0.011751        0.99973        0.99975        1.00002        1.00016        1.00000       -0.01102       -0.01175       -0.01175       -0.01175
0.011942        0.99972        0.99974        1.00002        1.00017        1.00000       -0.01120       -0.01194       -0.01194       -0.01194
0.012136        0.99971        0.99973        1.00002        1.00018        1.00000       -0.01139       -0.01214       -0.01214       -0.01214
0.012334        0.99969        0.99972        1.00003        1.00018        1.00000       -0.01157       -0.01233       -0.01233       -0.01233
0.012534        0.99968        0.99971        1.00003        1.00019        1.00000       -0.01176       -0.01253       -0.01253       -0.01253
0.012738        0.99967        0.99970        1.00003        1.00020        1.00000       -0.01195       -0.01274       -0.01274       -0.01274
0.012945        0.99966        0.99969        1.00003        1.00020        1.00000       -0.01214       -0.01294       -0.01294       -0.01294
0.013156        0.99965        0.99968        1.00003        1.00021        1.00000       -0.01234       -0.01316       -0.01316       -0.01316
0.013370        0.99964        0.99967        1.00003        1.00022        1.00000       -0.01254       -0.01337       -0.01337       -0.01337
0.013587        0.99963        0.99966        1.00003        1.00022        1.00000       -0.01275       -0.01359       -0.01359       -0.01359
0.013808        0.99961        0.99965        1.00003        1.00023        1.00000       -0.01295       -0.01381       -0.01381       -0.01381
0.014033        0.99960        0.99963        1.00003        1.00024        1.00000       -0.01317       -0.01403       -0.01403       -0.01403
0.014261        0.99959        0.99962        1.00003        1.00025        1.00000       -0.01338       -0.01426       -0.01426       -0.01426
0.014493        0.99958        0.99961        1.00003        1.00025        1.00000       -0.01360       -0.01449       -0.01449       -0.01449
0.014729        0.99956        0.99960        1.00004        1.00026        1.00000       -0.01382       -0.01473       -0.01473       -0.01473
0.014968        0.99955        0.99959        1.00004        1.00027        1.00000       -0.01404       -0.01497       -0.01497       -0.01497
0.015212        0.99954        0.99958        1.00004        1.00028        1.00000       -0.01427       -0.01521       -0.01521       -0.01521
0.015459        0.99952        0.99956        1.00004        1.00028        1.00000       -0.01450       -0.01546       -0.01546       -0.01546
0.015711        0.99951        0.99955        1.00004        1.00029        1.00000       -0.01474       -0.01571       -0.01571       -0.01571
0.015966        0.99950        0.99954        1.00004        1.00030        1.00000       -0.01498       -0.01597       -0.01597       -0.01597
0.016226        0.99948        0.99952        1.00004        1.00031        1.00000       -0.01522       -0.01623       -0.01623       -0.01623
0.016490        0.99947        0.99951        1.00004        1.00032        0.99999       -0.01547       -0.01649       -0.01649       -0.01649
0.016758        0.99945        0.99950        1.00004        1.00033        0.99999       -0.01572       -0.01676       -0.01676       -0.01676
0.017031        0.99944        0.99948        1.00005        1.00034        0.99999       -0.01598       -0.01703       -0.01703       -0.01703
0.017308        0.99942        0.99947        1.00005        1.00034        0.99999       -0.01624       -0.01731       -0.01731       -0.01731
0.017589        0.99941        0.99946        1.00005        1.00035        0.99999       -0.01650       -0.01759       -0.01759       -0.01759
0.017875        0.99939        0.99944        1.00005        1.00036        0.99999       -0.01677       -0.01787       -0.01787       -0.01787
0.018166        0.99938        0.99943        1.00005        1.00037        0.99999       -0.01704       -0.01816       -0.01816       -0.01816
0.018461        0.99936        0.99941        1.00005        1.00038        0.99999       -0.01732       -0.01846       -0.01846       -0.01846
0.018762        0.99934        0.99940        1.00005        1.00039        0.99999       -0.01760       -0.01876       -0.01876       -0.01876
0.019067        0.99933        0.99938        1.00006        1.00040        0.99999       -0.01789       -0.01907       -0.01907       -0.01907
0.019377        0.99931        0.99937        1.00006        1.00041        0.99999       -0.01818       -0.01938       -0.01938       -0.01938
0.019692        0.99929        0.99935        1.00006        1.00042        0.99999       -0.01848       -0.01969       -0.01969       -0.01969
0.020012        0.99927        0.99933        1.00006        1.00043        0.99999       -0.01878       -0.02001       -0.02001       -0.02001
0.020338        0.99925        0.99931        1.00006        1.00045        0.99999       -0.01908       -0.02034       -0.02034       -0.02034
0.020669        0.99922        0.99928        1.00006        1.00047        0.99999       -0.01939       -0.02067       -0.02067       -0.02067
0.021005        0.99919        0.99925        1.00007        1.00049        0.99999       -0.01971       -0.02100       -0.02100       -0.02100
0.021347        0.99916        0.99923        1.00007        1.00050        0.99999       -0.02003       -0.02134       -0.02134       -0.02134
0.021694        0.99912        0.99920        1.00007        1.00052        0.99999       -0.02036       -0.02169       -0.02169       -0.02169
0.022047        0.99909        0.99917        1.00007        1.00054        0.99999       -0.02069       -0.02204       -0.02204       -0.02204
0.022405        0.99906        0.99914        1.00008        1.00056        0.99999       -0.02103       -0.02240       -0.02240       -0.02240
0.022770        0.99903        0.99911        1.00008        1.00058        0.99999       -0.02137       -0.02277       -0.02277       -0.02277
0.023140        0.99899        0.99908        1.00008        1.00060        0.99999       -0.02172       -0.02314       -0.02314       -0.02314
0.023516        0.99896        0.99904        1.00009        1.00062        0.99999       -0.02207       -0.02351       -0.02351       -0.02351
0.023899        0.99892        0.99901        1.00009        1.00064        0.99999       -0.02243       -0.02390       -0.02390       -0.02390
0.024288        0.99889        0.99898        1.00009        1.00066        0.99999       -0.02280       -0.02428       -0.02428       -0.02428
0.024683        0.99885        0.99895        1.00009        1.00069        0.99999       -0.02317       -0.02468       -0.02468       -0.02468
0.025084        0.99882        0.99891        1.00010        1.00071        0.99999       -0.02354       -0.02508       -0.02508       -0.02508
0.025492        0.99878        0.99888        1.00010        1.00073        0.99999       -0.02393       -0.02549       -0.02549       -0.02549
0.025907        0.99874        0.99885        1.00010        1.00075        0.99999       -0.02432       -0.02590       -0.02590       -0.02590
0.026328        0.99870        0.99881        1.00011        1.00077        0.99999       -0.02471       -0.02632       -0.02632       -0.02632
0.026756        0.99866        0.99877        1.00011        1.00080        0.99999       -0.02512       -0.02675       -0.02675       -0.02675
0.027192        0.99862        0.99874        1.00011        1.00082        0.99999       -0.02552       -0.02719       -0.02719       -0.02719
0.027634        0.99858        0.99870        1.00012        1.00085        0.99999       -0.02594       -0.02763       -0.02763       -0.02763
0.028083        0.99854        0.99866        1.00012        1.00087        0.99999       -0.02636       -0.02808       -0.02808       -0.02808
0.028540        0.99850        0.99863        1.00012        1.00090        0.99999       -0.02679       -0.02854       -0.02854       -0.02854
0.029004        0.99846        0.99859        1.00013        1.00092        0.99999       -0.02723       -0.02900       -0.02900       -0.02900
0.029476        0.99842        0.99855        1.00013        1.00095        0.99998       -0.02767       -0.02947       -0.02947       -0.02947
0.029955        0.99837        0.99851        1.00013        1.00097        0.99998       -0.02812       -0.02995       -0.02995       -0.02995
0.030443        0.99832        0.99846        1.00014        1.00101        0.99998       -0.02858       -0.03044       -0.03044       -0.03044
0.030938        0.99825        0.99840        1.00014        1.00104        0.99998       -0.02905       -0.03093       -0.03093       -0.03093
0.031441        0.99819        0.99834        1.00015        1.00108        0.99998       -0.02952       -0.03144       -0.03144       -0.03144
0.031952        0.99813        0.99828        1.00015        1.00112        0.99998       -0.03000       -0.03195       -0.03195       -0.03195
